UUID,date,Latitude,Longitude,Altitude,Velocity,Dist
Orni180426-142,2019-11-09,29.651343926003907,116.34368233781338,181.5,18.113425925925927,270.7807127023125
Orni180426-143,2018-07-14,50.555788194561245,127.7495778834451,133.125,26.174768518518544,2511.970005583764
Orni180426-143,2018-10-14,48.641499958450154,126.97395430705618,390.4583333333333,22.8954475308642,220.07312503552936
Orni180426-143,2018-10-15,46.64059995150569,125.27479692511169,362.96527777777777,18.25810185185184,256.3183736820827
Orni180426-143,2018-10-16,45.86105197233906,124.20882673066724,269.5625,22.089120370370384,119.29504177101082
Orni180426-143,2018-10-27,44.174408145950174,124.00418248761169,284.72222222222223,17.82793209876544,188.23458717690514
Orni180426-143,2018-10-28,41.86701354178348,123.36903298066724,274.5833333333333,18.119212962962962,261.7122287566514
Orni180426-143,2018-10-29,40.649992645950164,121.16894037650059,211.04166666666666,16.305941358024683,228.31665108273563
Orni180426-143,2018-10-30,39.172999014005704,118.34847844594512,245.76388888888889,18.462577160493826,291.2501588575495
Orni180426-143,2018-11-04,36.561124132061266,118.07184816122282,657.4722222222222,19.436728395061735,291.4401402441041
Orni180426-143,2018-11-07,34.6544566112279,118.065540945945,108.05555555555556,22.615740740740748,212.01252169367754
Orni180426-143,2018-11-10,33.12399830567239,117.45045920983395,134.54861111111111,21.184413580246925,179.3987187181358
Orni180426-143,2018-11-11,31.85286905567237,117.70070000844505,119.92361111111111,18.748070987654323,143.2784258684534
Orni180426-143,2018-11-13,30.382481618172385,117.11616960566728,56.263888888888886,19.473379629629633,172.7079880072633
Orni180426-143,2018-11-22,29.36955758345016,116.33084380705607,107.9375,22.2800925925926,135.71685927561904
Orni180426-143,2019-03-16,32.10180425011682,117.13495416122285,330.6388888888889,20.117669753086425,313.37811567425297
Orni180426-143,2019-03-17,34.108565694561285,117.01970158483397,151.05555555555554,18.148148148148152,223.39971174871116
Orni180426-143,2019-03-18,36.96338715983907,118.31629575844515,195.38194444444446,18.894675925925938,338.4173719330887
Orni180426-143,2019-03-19,37.871013090394584,118.98781064038955,219.19444444444446,15.528549382716047,117.0570221427859
Orni180426-143,2019-05-10,38.886956555672384,117.83345419594505,211.63194444444446,22.44212962962963,151.28056544339427
Orni180426-143,2019-05-11,41.31673418067238,119.71054314733394,764.8541666666666,15.51118827160494,313.8034209545968
Orni180426-143,2019-05-12,44.96064272233905,124.83949667511166,635.8888888888889,24.025848765432105,580.5993521858169
Orni180426-143,2019-05-13,47.83306743761677,128.4858633695561,488.09027777777777,19.334490740740748,424.4088990070666
Orni180426-143,2019-05-14,49.87546215983906,128.5985807167784,347.47222222222223,20.653935185185187,227.2535368914794
Orni180426-143,2019-10-03,48.12728425011682,125.74294580705617,337.3333333333333,20.821759259259256,284.8855815186934
Orni180426-143,2019-10-04,45.26977398859201,123.71097749943202,297.48936170212767,18.552009456264777,353.4811858609148
Orni180426-143,2019-10-05,46.37317030964065,123.93628031896095,375.85714285714283,19.191468253968257,123.92789244238281
Orni180426-143,2019-10-06,47.66147052707761,124.5194662653895,209.0,15.008169934640526,149.91843863923702
Orni180426-143,2019-11-02,43.322047652894604,122.56512820983393,335.3888888888889,23.657407407407433,505.9522248695665
Orni180426-143,2019-11-03,40.19115024766584,119.73344103009539,309.88235294117646,19.509803921568636,419.9064912250771
Orni180426-143,2019-11-04,39.25411147511682,118.40992979872284,54.8,14.222222222222223,153.8443153201099
Orni180426-143,2019-11-05,38.44992694178349,117.64475306538948,98.0,16.624999999999996,111.29413637298646
Orni180426-143,2019-11-06,37.817501015467705,118.74696068644215,64.57894736842105,12.76315789473684,119.3241794501384
Orni180426-143,2019-11-07,35.10012854178349,118.21879456538947,248.4,14.513888888888891,305.82597165670137
Orni180426-143,2019-11-08,31.905177632692588,117.41669458357129,176.77272727272728,12.42424242424242,362.95881955854105
Orni180426-143,2019-11-09,29.65131445845017,116.34329505705615,181.5,16.11111111111111,270.780724601446
Orni180426-144,2018-07-14,50.55567343398389,127.74833676917655,133.125,14.203317901234561,2511.9347041459737
Orni180426-144,2018-10-14,48.6413851978728,126.97271319278768,390.4583333333333,22.835648148148145,220.07315845544156
Orni180426-144,2018-10-15,46.64048519092836,125.27355581084323,362.96527777777777,17.85108024691358,256.31851259244644
Orni180426-144,2018-10-16,45.8609372117617,124.2075856163988,269.5625,17.69290123456791,119.29515960656808
Orni180426-144,2018-10-27,44.17429338537279,124.00294137334325,284.72222222222223,17.23186728395062,188.234589932229
Orni180426-144,2018-10-28,41.86689878120616,123.3677918663988,274.5833333333333,21.85378086419755,261.7122478032781
Orni180426-144,2018-10-29,40.6498778853728,121.16769926223225,211.04166666666666,19.59683641975309,228.31691138570574
Orni180426-144,2018-10-30,39.17288425342838,118.34723733167655,245.76388888888889,18.83873456790123,291.25049179319313
Orni180426-144,2018-11-04,36.56100937148393,118.07060704695442,657.4722222222222,23.437500000000014,291.44014339625727
Orni180426-144,2018-11-07,34.65434185065058,118.06429983167666,108.05555555555556,18.950617283950617,212.0125216958748
Orni180426-144,2018-11-10,33.123883545095026,117.44921809556551,134.54861111111111,17.32060185185186,179.3987428946084
Orni180426-144,2018-11-11,31.85275429509502,117.69945889417664,119.92361111111111,18.63233024691359,143.2784307727278
Orni180426-144,2018-11-13,30.382366857595017,117.11492849139879,56.263888888888886,17.332175925925927,172.70800968628197
Orni180426-144,2018-11-22,29.369442822872802,116.32960269278776,107.9375,23.510802469135815,135.7169078873853
Orni180426-144,2019-03-16,32.10168948953946,117.1337130469543,330.6388888888889,18.505015432098784,313.3781381296464
Orni180426-144,2019-03-17,34.10845093398392,117.01846047056546,151.05555555555554,17.916666666666682,223.3997124225448
Orni180426-144,2019-03-18,36.963272399261704,118.3150546441766,195.38194444444446,19.04128086419753,338.4174301445324
Orni180426-144,2019-03-19,37.87089832981726,118.9865695261211,219.19444444444446,24.39043209876544,117.05706818419061
Orni180426-144,2019-05-10,38.88684179509504,117.8322130816766,211.63194444444446,22.854938271604954,151.28067161999866
Orni180426-144,2019-05-11,41.316619420095016,119.70930203306554,764.8541666666666,18.912037037037038,313.8035580047356
Orni180426-144,2019-05-12,44.96052796176169,124.83825556084334,635.8888888888889,18.715277777777782,580.5999124395062
Orni180426-144,2019-05-13,47.832952677039444,128.4846222552877,488.09027777777777,17.283950617283956,424.40928662537954
Orni180426-144,2019-05-14,49.875347399261706,128.59733960250983,347.47222222222223,23.13850308641977,227.25353757764424
Orni180426-144,2019-10-03,48.127169489539476,125.74170469278768,337.3333333333333,20.613425925925934,284.8859325529279
Orni180426-144,2019-10-04,45.269659228014646,123.7097363851636,297.48936170212767,22.700945626477555,353.48133030211847
Orni180426-144,2019-10-05,46.37305554906328,123.93503920469247,375.85714285714283,19.90575396825397,123.92789751255134
Orni180426-144,2019-10-06,47.66135576650026,124.51822515112107,209.0,21.151960784313722,149.91846666308902
Orni180426-144,2019-11-02,43.32193289231726,122.56388709556546,335.3888888888889,15.895061728395072,505.9523184209859
Orni180426-144,2019-11-03,40.1910354870885,119.73219991582695,309.88235294117646,21.12745098039217,419.9067262882113
Orni180426-144,2019-11-04,39.25399671453947,118.40868868445436,54.8,12.499999999999995,153.84445393038143
Orni180426-144,2019-11-05,38.449812181206134,117.64351195112101,98.0,14.319444444444443,111.29420002293914
Orni180426-144,2019-11-06,37.817386254890344,118.74571957217368,64.57894736842105,22.616959064327478,119.32430191865875
Orni180426-144,2019-11-07,35.100013781206144,118.21755345112106,248.4,20.458333333333343,305.825982457232
Orni180426-144,2019-11-08,31.90506287211522,117.41545346930288,176.77272727272728,23.611111111111118,362.9588397738492
Orni180426-144,2019-11-09,29.651199697872798,116.34205394278773,181.5,27.395833333333353,270.78077094223136
Orni180426-145,2018-07-14,50.5561200989057,127.75004947099566,133.125,19.427083333333336,2512.084542891834
Orni180426-145,2018-10-14,48.641831862794604,126.97442589460674,390.4583333333333,19.68942901234568,220.07302838035525
Orni180426-145,2018-10-15,46.64093185585013,125.27526851266235,362.96527777777777,21.221064814814813,256.31797193288355
Orni180426-145,2018-10-16,45.861383876683504,124.20929831821786,269.5625,19.87268518518518,119.29470097284565
Orni180426-145,2018-10-27,44.17474005029461,124.00465407516218,284.72222222222223,19.899691358024697,188.23457920811447
Orni180426-145,2018-10-28,41.86734544612792,123.36950456821793,274.5833333333333,16.90393518518519,261.71217367096665
Orni180426-145,2018-10-29,40.65032455029463,121.1694119640512,211.04166666666666,17.648533950617285,228.3158982460862
Orni180426-145,2018-10-30,39.173330918350146,118.34895003349554,245.76388888888889,18.562885802469147,291.2491959556329
Orni180426-145,2018-11-04,36.561456036405716,118.07231974877342,657.4722222222222,19.488811728395074,291.4401311275989
Orni180426-145,2018-11-07,34.654788515572356,118.06601253349562,108.05555555555556,18.39313271604938,212.01252168731324
Orni180426-145,2018-11-10,33.12433021001683,117.45093079738457,134.54861111111111,24.218749999999993,179.39864879602695
Orni180426-145,2018-11-11,31.85320096001682,117.70117159599562,119.92361111111111,17.716049382716044,143.27841168451738
Orni180426-145,2018-11-13,30.382813522516845,117.11664119321783,56.263888888888886,17.575231481481485,172.7079253081163
Orni180426-145,2018-11-22,29.369889487794605,116.33131539460669,107.9375,14.84760802469136,135.71671868252272
Orni180426-145,2019-03-16,32.10213615446127,117.13542574877344,330.6388888888889,18.69984567901234,313.37805072967524
Orni180426-145,2019-03-17,34.10889759890573,117.02017317238457,151.05555555555554,18.42785493827161,223.39970979987336
Orni180426-145,2019-03-18,36.963719064183515,118.31676734599566,195.38194444444446,16.96180555555556,338.4172035765799
Orni180426-145,2019-03-19,37.87134499473903,118.98828222794003,219.19444444444446,16.141975308641975,117.05688898395938
Orni180426-145,2019-05-10,38.88728846001683,117.83392578349566,211.63194444444446,19.00462962962963,151.28025836415813
Orni180426-145,2019-05-11,41.31706608501683,119.7110147348845,764.8541666666666,19.48688271604939,313.80302458472175
Orni180426-145,2019-05-12,44.96097462668351,124.8399682626623,635.8888888888889,20.54783950617284,580.597731846506
Orni180426-145,2019-05-13,47.833399341961254,128.4863349571067,488.09027777777777,20.717592592592606,424.40777795675024
Orni180426-145,2019-05-14,49.87579406418351,128.599052304329,347.47222222222223,17.492283950617292,227.2535349069796
Orni180426-145,2019-10-03,48.12761615446127,125.74341739460674,337.3333333333333,14.571759259259254,284.88456627510675
Orni180426-145,2019-10-04,45.27010589293645,123.71144908698263,297.48936170212767,30.54373522458631,353.4807681157259
Orni180426-145,2019-10-05,46.373502213985105,123.9367519065115,375.85714285714283,13.412698412698415,123.9278777787152
Orni180426-145,2019-10-06,47.66180243142207,124.51993785294007,209.0,20.65767973856209,149.9183575901884
Orni180426-145,2019-11-02,43.32237955723906,122.56559979738452,335.3888888888889,23.71913580246917,505.95195430514195
Orni180426-145,2019-11-03,40.1914821520103,119.73391261764597,309.88235294117646,12.271241830065367,419.90581138683257
Orni180426-145,2019-11-04,39.25444337946127,118.41040138627342,54.8,16.574074074074087,153.84391443768772
Orni180426-145,2019-11-05,38.45025884612794,117.64522465294007,98.0,17.59722222222222,111.29395228751301
Orni180426-145,2019-11-06,37.81783291981214,118.7474322739927,64.57894736842105,13.523391812865503,119.32382525191375
Orni180426-145,2019-11-07,35.10046044612794,118.21926615294008,248.4,14.527777777777777,305.82594041990683
Orni180426-145,2019-11-08,31.90550953703703,117.41716617112192,176.77272727272728,15.353535353535362,362.9587610927237
Orni180426-145,2019-11-09,29.651646362794605,116.34376664460672,181.5,13.611111111111105,270.7805905765274
Orni180426-146,2018-07-14,50.55513980578118,127.74943856256988,133.125,23.032407407407394,2511.866678181918
Orni180426-146,2018-10-14,48.64085156967009,126.973814986181,390.4583333333333,18.24845679012346,220.07331385578598
Orni180426-146,2018-10-15,46.63995156272563,125.27465760423655,362.96527777777777,19.29783950617285,256.31915851507915
Orni180426-146,2018-10-16,45.860403583559005,124.20868740979216,269.5625,18.628472222222218,119.29570753192402
Orni180426-146,2018-10-27,44.17375975717011,124.00404316673654,284.72222222222223,19.112654320987662,188.2346027442708
Orni180426-146,2018-10-28,41.866365153003414,123.36889365979209,274.5833333333333,20.108024691358036,261.71233636863235
Orni180426-146,2018-10-29,40.6493442571701,121.16880105562538,211.04166666666666,18.48765432098767,228.31812176961742
Orni180426-146,2018-10-30,39.17235062522564,118.3483391250699,245.76388888888889,19.80131172839507,291.25203991110254
Orni180426-146,2018-11-04,36.5604757432812,118.07170884034774,657.4722222222222,21.0667438271605,291.44015805348863
Orni180426-146,2018-11-07,34.653808222447836,118.06540162506985,108.05555555555556,20.102237654320994,212.01252170610698
Orni180426-146,2018-11-10,33.12334991689232,117.45031988895867,134.54861111111111,20.66165123456791,179.39885531282044
Orni180426-146,2018-11-11,31.852220666892304,117.70056068756988,119.92361111111111,14.172453703703702,143.27845357712837
Orni180426-146,2018-11-13,30.38183322939231,117.1160302847921,56.263888888888886,17.062114197530864,172.70811049145627
Orni180426-146,2018-11-22,29.36890919467009,116.33070448618099,107.9375,19.65084876543209,135.71713392683975
Orni180426-146,2019-03-16,32.10115586133674,117.13481484034764,330.6388888888889,18.74035493827161,313.37824254493285
Orni180426-146,2019-03-17,34.10791730578122,117.01956226395879,151.05555555555554,21.18441358024692,223.3997155558168
Orni180426-146,2019-03-18,36.96273877105901,118.31615643756987,195.38194444444446,23.134645061728392,338.41770082226805
Orni180426-146,2019-03-19,37.87036470161452,118.98767131951429,219.19444444444446,20.271990740740748,117.0572822723817
Orni180426-146,2019-05-10,38.88630816689231,117.83331487506985,211.63194444444446,18.512731481481488,151.28116533107362
Orni180426-146,2019-05-11,41.31608579189231,119.71040382645876,764.8541666666666,20.285493827160497,313.80419527571087
Orni180426-146,2019-05-12,44.95999433355899,124.8393573542365,635.8888888888889,15.871913580246911,580.6025175687384
Orni180426-146,2019-05-13,47.832419048836705,128.48572404868105,488.09027777777777,18.055555555555557,424.4110890182471
Orni180426-146,2019-05-14,49.874813771058996,128.59844139590325,347.47222222222223,18.487654320987655,227.2535407682838
Orni180426-146,2019-10-03,48.12663586133676,125.74280648618104,337.3333333333333,11.261574074074083,284.88756483311613
Orni180426-146,2019-10-04,45.26912559981194,123.71083817855688,297.48936170212767,17.92553191489362,353.48200194272056
Orni180426-146,2019-10-05,46.372521920860585,123.93614099808579,375.85714285714283,21.16071428571429,123.92792108847274
Orni180426-146,2019-10-06,47.66082213829755,124.5193269445143,209.0,18.251633986928102,149.91859697194948
Orni180426-146,2019-11-02,43.32139926411454,122.56498888895878,335.3888888888889,16.219135802469136,505.9527534280281
Orni180426-146,2019-11-03,40.190501858885774,119.73330170922021,309.88235294117646,18.055555555555564,419.9078193112844
Orni180426-146,2019-11-04,39.25346308633676,118.40979047784768,54.8,13.018518518518524,153.8450984548863
Orni180426-146,2019-11-05,38.449278553003424,117.64461374451434,98.0,11.41666666666666,111.29449598930512
Orni180426-146,2019-11-06,37.81685262668764,118.74682136556699,64.57894736842105,30.350877192982484,119.32487138499673
Orni180426-146,2019-11-07,35.09948015300343,118.21865524451434,248.4,12.736111111111114,305.826032678729
Orni180426-146,2019-11-08,31.90452924391252,117.41655526269615,176.77272727272728,26.464646464646464,362.9589337730636
Orni180426-146,2019-11-09,29.6506660696701,116.343155736181,181.5,21.296296296296322,270.78098642202355
Orni180426-147,2018-07-14,50.55423736312329,127.7498919993253,133.125,17.95138888888889,2511.913584964208
Orni180426-147,2018-10-14,48.63994912701221,126.97426842293645,390.4583333333333,19.71450617283951,220.07357666111483
Orni180426-147,2018-10-15,46.63904912006777,125.27511104099202,362.96527777777777,22.76813271604939,256.3202508627183
Orni180426-147,2018-10-16,45.85950114090106,124.20914084654753,269.5625,22.0408950617284,119.29663414845214
Orni180426-147,2018-10-27,44.17285731451219,124.00449660349202,284.72222222222223,20.52083333333333,188.23462441128535
Orni180426-147,2018-10-28,41.865462710345525,123.3693470965476,274.5833333333333,18.470293209876534,261.712486145145
Orni180426-147,2018-10-29,40.648441814512175,121.16925449238092,211.04166666666666,20.11381172839507,228.32016868295054
Orni180426-147,2018-10-30,39.171448182567744,118.34879256182529,245.76388888888889,15.821759259259258,291.2546579724762
Orni180426-147,2018-11-04,36.55957330062331,118.07216227710313,657.4722222222222,19.90354938271607,291.44018284083427
Orni180426-147,2018-11-07,34.65290577978998,118.06585506182536,108.05555555555556,17.052469135802475,212.01252172340372
Orni180426-147,2018-11-10,33.122447474234406,117.45077332571424,134.54861111111111,19.42708333333334,179.39904542622054
Orni180426-147,2018-11-11,31.851318224234408,117.70101412432535,119.92361111111111,16.442901234567902,143.278492142207
Orni180426-147,2018-11-13,30.3809307867344,117.11648372154761,56.263888888888886,18.97183641975308,172.7082809652451
Orni180426-147,2018-11-22,29.368006752012192,116.33115792293646,107.9375,21.60108024691358,135.71751618587822
Orni180426-147,2019-03-16,32.10025341867886,117.13526827710315,330.6388888888889,21.98302469135802,313.37841912383425
Orni180426-147,2019-03-17,34.1070148631233,117.02001570071427,151.05555555555554,16.47376543209877,223.39972085456546
Orni180426-147,2019-03-18,36.96183632840107,118.31660987432535,195.38194444444446,17.970679012345688,338.41815857313503
Orni180426-147,2019-03-19,37.86946225895663,118.9881247562698,219.19444444444446,19.685570987654323,117.05764432321965
Orni180426-147,2019-05-10,38.885405724234424,117.83376831182535,211.63194444444446,19.874614197530864,151.282000259492
Orni180426-147,2019-05-11,41.31518334923441,119.71085726321422,764.8541666666666,18.233024691358036,313.805272985714
Orni180426-147,2019-05-12,44.959091890901085,124.83981079099203,635.8888888888889,23.875385802469147,580.6069231862656
Orni180426-147,2019-05-13,47.83151660617889,128.48617748543649,488.09027777777777,19.807098765432094,424.4141371122276
Orni180426-147,2019-05-14,49.87391132840108,128.59889483265863,347.47222222222223,20.07137345679013,227.25354616411835
Orni180426-147,2019-10-03,48.125733418678855,125.74325992293645,337.3333333333333,17.88194444444444,284.8903252440179
Orni180426-147,2019-10-04,45.268223157154026,123.71129161531238,297.48936170212767,19.408983451536653,353.48313778313934
Orni180426-147,2019-10-05,46.371619478202675,123.93659443484125,375.85714285714283,19.975198412698404,123.92796095878926
Orni180426-147,2019-10-06,47.659919695639616,124.51978038126981,209.0,20.28186274509804,149.91881734326228
Orni180426-147,2019-11-02,43.32049682145662,122.56544232571423,335.3888888888889,26.74382716049383,505.95348908747434
Orni180426-147,2019-11-03,40.189599416227885,119.73375514597568,309.88235294117646,26.715686274509835,419.90966776002807
Orni180426-147,2019-11-04,39.25256064367885,118.41024391460314,54.8,18.12962962962964,153.84618842804392
Orni180426-147,2019-11-05,38.448376110345535,117.6450671812698,98.0,29.11111111111112,111.29499650681458
Orni180426-147,2019-11-06,37.815950184029724,118.74727480232241,64.57894736842105,16.242690058479536,119.3258344230566
Orni180426-147,2019-11-07,35.098577710345516,118.21910868126979,248.4,16.58333333333333,305.82611760988584
Orni180426-147,2019-11-08,31.903626801254617,117.41700869945159,176.77272727272728,21.84343434343436,362.95909273761794
Orni180426-147,2019-11-09,29.649763627012195,116.34360917293644,181.5,27.129629629629648,270.78135082425695
Orni180426-148,2018-07-14,50.554847036571935,127.74926159236298,133.125,16.92129629629631,2512.034783687187
Orni180426-148,2018-10-14,48.64055880046081,126.97363801597407,390.4583333333333,19.282407407407415,220.07339911462307
Orni180426-148,2018-10-15,46.639658793516375,125.27448063402969,362.96527777777777,19.374999999999996,256.31951289315856
Orni180426-148,2018-10-16,45.86011081434968,124.20851043958535,269.5625,23.09413580246914,119.29600814423503
Orni180426-148,2018-10-27,44.17346698796082,124.0038661965296,284.72222222222223,20.17939814814816,188.23460977345223
Orni180426-148,2018-10-28,41.86607238379412,123.36871668958526,274.5833333333333,17.916666666666668,261.7123849589687
Orni180426-148,2018-10-29,40.64905148796081,121.16862408541854,211.04166666666666,17.862654320987662,228.31878582937304
Orni180426-148,2018-10-30,39.17205785601636,118.34816215486295,245.76388888888889,20.85069444444445,291.2528892631876
Orni180426-148,2018-11-04,36.56018297407191,118.07153187014084,657.4722222222222,18.192515432098773,291.4401660949884
Orni180426-148,2018-11-07,34.65351545323856,118.06522465486293,108.05555555555556,17.229938271604937,212.01252171171745
Orni180426-148,2018-11-10,33.12305714768303,117.45014291875188,134.54861111111111,20.64814814814816,179.39891698943643
Orni180426-148,2018-11-11,31.85192789768302,117.70038371736297,119.92361111111111,17.961033950617278,143.27846608841952
Orni180426-148,2018-11-13,30.381540460183025,117.1158533145852,56.263888888888886,17.54629629629631,172.70816579665612
Orni180426-148,2018-11-22,29.3686164254608,116.33052751597413,107.9375,19.440586419753092,135.71725793967914
Orni180426-148,2019-03-16,32.1008630921275,117.13463787014085,330.6388888888889,20.22569444444445,313.3782998307659
Orni180426-148,2019-03-17,34.10762453657192,117.0193852937519,151.05555555555554,21.20563271604938,223.3997172748333
Orni180426-148,2019-03-18,36.9624460018497,118.31597946736298,195.38194444444446,18.763503086419757,338.4178493257862
Orni180426-148,2019-03-19,37.87007193240524,118.98749434930738,219.19444444444446,22.11998456790125,117.05739972887903
Orni180426-148,2019-05-10,38.88601539768303,117.83313790486295,211.63194444444446,19.18016975308642,151.28143619858818
Orni180426-148,2019-05-11,41.315793022683046,119.7102268562519,764.8541666666666,17.79899691358024,313.80454490596344
Orni180426-148,2019-05-12,44.959701564349686,124.83918038402963,635.8888888888889,18.28896604938273,580.603946837773
Orni180426-148,2019-05-13,47.83212627962748,128.48554707847413,488.09027777777777,19.54861111111112,424.4120778786013
Orni180426-148,2019-05-14,49.87452100184969,128.59826442569633,347.47222222222223,18.34104938271606,227.25354251878503
Orni180426-148,2019-10-03,48.126343092127485,125.7426295159741,337.3333333333333,16.296296296296294,284.88846036342335
Orni180426-148,2019-10-04,45.268832830602655,123.71066120834999,297.48936170212767,15.768321513002364,353.48237043067866
Orni180426-148,2019-10-05,46.372229151651275,123.93596402787885,375.85714285714283,20.500992063492067,123.92793402314032
Orni180426-148,2019-10-06,47.66052936908824,124.51914997430744,209.0,14.816176470588228,149.91866846449238
Orni180426-148,2019-11-02,43.32110649490525,122.56481191875186,335.3888888888889,24.814814814814824,505.9529920897285
Orni180426-148,2019-11-03,40.190209089676486,119.73312473901332,309.88235294117646,13.186274509803914,419.90841898410685
Orni180426-148,2019-11-04,39.25317031712748,118.40961350764078,54.8,14.851851851851844,153.84545206402979
Orni180426-148,2019-11-05,38.448985783794136,117.64443677430742,98.0,17.749999999999993,111.29465836713496
Orni180426-148,2019-11-06,37.81655985747835,118.74664439536008,64.57894736842105,19.239766081871345,119.32518381414789
Orni180426-148,2019-11-07,35.09918738379414,118.21847827430744,248.4,14.527777777777782,305.8260602320714
Orni180426-148,2019-11-08,31.90423647470323,117.41637829248926,176.77272727272728,20.12626262626263,362.9589853443665
Orni180426-148,2019-11-09,29.650373300460814,116.34297876597411,181.5,14.722222222222221,270.7811046416308
Orni180426-149,2018-07-14,50.55535510967539,127.74946873699884,133.125,18.964120370370388,2512.0477173630507
Orni180426-149,2018-10-14,48.64106687356427,126.97384516060995,390.4583333333333,24.029706790123456,220.0732511561002
Orni180426-149,2018-10-15,46.64016686661986,125.27468777866554,362.96527777777777,16.660879629629637,256.3188979036135
Orni180426-149,2018-10-16,45.860618887453136,124.20871758422105,269.5625,21.788194444444457,119.29548645979294
Orni180426-149,2018-10-27,44.173975061064276,124.0040733411655,284.72222222222223,20.501543209876548,188.2345975749694
Orni180426-149,2018-10-28,41.86658045689758,123.3689238342211,274.5833333333333,22.527006172839513,261.7123006350347
Orni180426-149,2018-10-29,40.64955956106427,121.1688312300544,211.04166666666666,21.29629629629629,228.31763341505737
Orni180426-149,2018-10-30,39.17256592911982,118.3483692994988,245.76388888888889,18.641975308641978,291.251415290907
Orni180426-149,2018-11-04,36.56069104717537,118.07173901477657,657.4722222222222,22.474922839506196,291.44015213971966
Orni180426-149,2018-11-07,34.65402352634202,118.06543179949881,108.05555555555556,23.157793209876555,212.01252170197728
Orni180426-149,2018-11-10,33.12356522078648,117.45035006338769,134.54861111111111,17.199074074074083,179.39880995536163
Orni180426-149,2018-11-11,31.85243597078648,117.70059086199876,119.92361111111111,15.208333333333336,143.2784443762183
Orni180426-149,2018-11-13,30.38204853328648,117.11606045922106,56.263888888888886,20.61342592592592,172.70806981954178
Orni180426-149,2018-11-22,29.36912449856426,116.33073466060993,107.9375,20.41666666666668,135.71704272665346
Orni180426-149,2019-03-16,32.10137116523096,117.13484501477657,330.6388888888889,18.697916666666664,313.37820041645244
Orni180426-149,2019-03-17,34.10813260967537,117.01959243838769,151.05555555555554,23.553240740740755,223.39971429162813
Orni180426-149,2019-03-18,36.96295407495315,118.31618661199883,195.38194444444446,24.20524691358024,338.41759161168704
Orni180426-149,2019-03-19,37.87058000550869,118.98770149394328,219.19444444444446,16.85378086419752,117.05719589402655
Orni180426-149,2019-05-10,38.886523470786486,117.83334504949886,211.63194444444446,20.086805555555546,151.28096613306317
Orni180426-149,2019-05-11,41.3163010957865,119.71043400088772,764.8541666666666,23.339120370370384,313.80393815528913
Orni180426-149,2019-05-12,44.960209637453154,124.83938752866545,635.8888888888889,20.09066358024692,580.6014664745204
Orni180426-149,2019-05-13,47.832634352730935,128.48575422311004,488.09027777777777,17.880015432098773,424.4103618044103
Orni180426-149,2019-05-14,49.875029074953154,128.5984715703322,347.47222222222223,19.28819444444444,227.2535394809436
Orni180426-149,2019-10-03,48.12685116523094,125.74283666060997,337.3333333333333,34.02777777777782,284.88690625481615
Orni180426-149,2019-10-04,45.26934090370612,123.71086835298581,297.48936170212767,16.648936170212767,353.48173095479024
Orni180426-149,2019-10-05,46.37273722475474,123.93617117251469,375.85714285714283,18.55654761904762,123.92791157625089
Orni180426-149,2019-10-06,47.66103744219169,124.51935711894328,209.0,15.808823529411772,149.91854439600135
Orni180426-149,2019-11-02,43.32161456800872,122.56501906338774,335.3888888888889,11.836419753086416,505.9525779150086
Orni180426-149,2019-11-03,40.19071716277995,119.73333188364916,309.88235294117646,16.225490196078436,419.9073783079975
Orni180426-149,2019-11-04,39.25367839023094,118.4098206522766,54.8,39.66666666666668,153.8448384080628
Orni180426-149,2019-11-05,38.449493856897604,117.64464391894327,98.0,11.958333333333346,111.29437657548087
Orni180426-149,2019-11-06,37.81706793058181,118.74685153999594,64.57894736842105,13.157894736842106,119.32464162206884
Orni180426-149,2019-11-07,35.09969545689761,118.21868541894328,248.4,14.500000000000005,305.8260124158096
Orni180426-149,2019-11-08,31.904744547806693,117.41658543712511,176.77272727272728,12.76515151515152,362.9588958471301
Orni180426-149,2019-11-09,29.65088137356427,116.34318591060996,181.5,18.356481481481485,270.7808994823016
Orni180426-15,2018-07-14,50.55589459005984,127.74908094768564,133.125,18.06712962962962,2512.0291749286275
Orni180426-15,2018-10-14,48.64160635394872,126.97345737129677,390.4583333333333,16.89814814814815,220.0730940516641
Orni180426-15,2018-10-15,46.64070634700429,125.27429998935239,362.96527777777777,20.804398148148156,256.318244897082
Orni180426-15,2018-10-16,45.861158367837625,124.20832979490794,269.5625,14.878472222222225,119.2949325245932
Orni180426-15,2018-10-27,44.1745145414487,124.00368555185236,284.72222222222223,19.542824074074087,188.23458462242752
Orni180426-15,2018-10-28,41.86711993728209,123.36853604490791,274.5833333333333,23.76157407407409,261.71221109834244
Orni180426-15,2018-10-29,40.65009904144873,121.16844344074126,211.04166666666666,19.26504629629629,228.31640975326573
Orni180426-15,2018-10-30,39.1731054095043,118.34798151018569,245.76388888888889,16.163194444444457,291.24985018957426
Orni180426-15,2018-11-04,36.56123052755985,118.07135122546356,657.4722222222222,19.037422839506178,291.4401373217144
Orni180426-15,2018-11-07,34.65456300672653,118.06504401018573,108.05555555555556,17.536651234567906,212.01252169163294
Orni180426-15,2018-11-10,33.12410470117097,117.44996227407461,134.54861111111111,23.410493827160494,179.39869630389936
Orni180426-15,2018-11-11,31.852975451170963,117.70020307268572,119.92361111111111,20.042438271604947,143.27842132164898
